title,genre_bucket,user_segment,avg_aesthetic_score,predicted_ctr
Pranaam,Action & Adventure,action_viewer,5.498,0.3519
What the F* Is Going On?,Documentaries,drama_viewer,5.408,0.4623
Shot Caller,Dramas,action_viewer,5.465,0.3221
Once Upon A Time In Lingjian Mountain,International Movies,drama_viewer,5.472,0.2642
Brother,Dramas,drama_viewer,5.465,0.3782
Dolly Parton's Heartstrings,Dramas,family_viewer,5.465,0.3663
30 Rock,Comedies,drama_viewer,5.241,0.3829
Girls und Panzer der Film,Action & Adventure,action_viewer,5.498,0.3519
Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,Other,action_viewer,5.282,0.4576
Nailed It! Holiday!,Other,family_viewer,5.282,0.4693
Narcoworld: Dope Stories,Other,family_viewer,5.282,0.4693
Nobody's Looking,International Movies,drama_viewer,5.472,0.2642
Shelby American,Documentaries,action_viewer,5.408,0.4576
Singapore Social,International Movies,drama_viewer,5.472,0.2976
The Dragon Prince,Other,family_viewer,5.282,0.4693
Trolls: The Beat Goes On!,Other,family_viewer,5.282,0.4693
The Knight Before Christmas,Children & Family Movies,action_viewer,5.38,0.3071
44 Cats,Other,drama_viewer,5.282,0.4587
Bangkok Buddies,International Movies,drama_viewer,5.472,0.2642
"Bikram: Yogi, Guru, Predator",Documentaries,action_viewer,5.408,0.4576
Dorasaani,Dramas,drama_viewer,5.465,0.3782
Holiday Secrets,International Movies,drama_viewer,5.472,0.2642
"Lorena, Light-Footed Woman",Documentaries,drama_viewer,5.408,0.4623
Mallesham,Dramas,drama_viewer,5.465,0.3782
Who Killed Little Gregory?,Other,drama_viewer,5.282,0.4587
Iliza Shlesinger: Unveiled,Other,action_viewer,5.282,0.4576
Miss Culinary,International Movies,drama_viewer,5.472,0.2642
Candy Online,International Movies,drama_viewer,5.472,0.2642
Beethoven,Children & Family Movies,action_viewer,5.38,0.3071
Iron Sky: The Coming Race,Action & Adventure,action_viewer,5.498,0.3519
Jeff Dunham: All Over the Map,Other,action_viewer,5.282,0.4576
Suffragette,Dramas,drama_viewer,5.465,0.3782
The Green Inferno,Other,action_viewer,5.282,0.4576
At the Dolphin Bay,International Movies,drama_viewer,5.472,0.2642
Earthquake Bird,Dramas,action_viewer,5.465,0.3221
El sendero de la anaconda,Documentaries,drama_viewer,5.408,0.4623
GO! The Unforgettable Party,Children & Family Movies,action_viewer,5.38,0.3029
Guna 369,Action & Adventure,action_viewer,5.498,0.3519
House Arrest,Comedies,drama_viewer,5.241,0.4433
Beethoven's 2nd,Children & Family Movies,action_viewer,5.38,0.3071
I'm with the Band: Nasty Cherry,Other,family_viewer,5.282,0.4693
Inheritors,International Movies,drama_viewer,5.472,0.2642
K-On!,Other,drama_viewer,5.282,0.4587
K-on! the movie,Other,drama_viewer,5.282,0.4623
Klaus,Children & Family Movies,action_viewer,5.38,0.3029
La Robe De Mariee Des Cieux,International Movies,drama_viewer,5.472,0.2642
Llama Llama,Other,family_viewer,5.282,0.4693
My MVP Valentine,International Movies,drama_viewer,5.472,0.2642
My Sassy Girl,International Movies,drama_viewer,5.472,0.2642
SunGanges,Documentaries,action_viewer,5.408,0.4576
Beowulf,Action & Adventure,action_viewer,5.498,0.2998
The Club,Other,drama_viewer,5.282,0.4587
The Garden of Words,Other,drama_viewer,5.282,0.4623
The Stranded,International Movies,drama_viewer,5.472,0.2642
The Toys That Made Us,Other,family_viewer,5.282,0.4693
The Yard,Other,drama_viewer,5.282,0.4587
Westside Story,International Movies,drama_viewer,5.472,0.2642
Fadily Camara : La plus drôle de tes copines,Other,drama_viewer,5.282,0.4623
My Dear Warrior,International Movies,drama_viewer,5.472,0.2642
Maradona in Mexico,Other,family_viewer,5.282,0.4693
Chief of Staff,International Movies,drama_viewer,5.472,0.2642
Boyka: Undisputed,Action & Adventure,action_viewer,5.498,0.2998
Jeff Garlin: Our Man In Chicago,Other,action_viewer,5.282,0.4576
A Single Man,Dramas,action_viewer,5.465,0.3221
Put Your Head on My Shoulder,International Movies,drama_viewer,5.472,0.2642
To Be of Service,Documentaries,action_viewer,5.408,0.4576
Little Things,International Movies,drama_viewer,5.472,0.2642
Greatest Events of WWII in Colour,Other,drama_viewer,5.282,0.4587
Green Eggs and Ham,Other,family_viewer,5.282,0.4693
Let It Snow,Comedies,drama_viewer,5.241,0.3591
Paradise Beach,Action & Adventure,action_viewer,5.498,0.3519
Wild District,Other,drama_viewer,5.282,0.4587
Sex Education,Other,drama_viewer,5.282,0.4587
Catch Me If You Can,Dramas,action_viewer,5.465,0.3221
U Turn,International Movies,drama_viewer,5.472,0.3047
Burning Cane,Dramas,action_viewer,5.465,0.3221
SCAMS,Other,drama_viewer,5.282,0.4587
Shadow,Action & Adventure,action_viewer,5.498,0.3519
Luccas Neto in: Summer Camp,Children & Family Movies,action_viewer,5.38,0.3029
Sam & Cat,Other,family_viewer,5.282,0.4693
Seth Meyers: Lobby Baby,Other,action_viewer,5.282,0.4576
The End of the F***ing World,Other,drama_viewer,5.282,0.4587
The Lovers,Comedies,drama_viewer,5.241,0.3591
Tune in for Love,Dramas,drama_viewer,5.465,0.3782
Cloudy with a Chance of Meatballs,Children & Family Movies,action_viewer,5.38,0.3071
Undercover Brother 2,Comedies,drama_viewer,5.241,0.3591
Meet the Adebanjos,Other,drama_viewer,5.282,0.4587
Minimalism: A Documentary About the Important Things,Documentaries,action_viewer,5.408,0.4576
Oththa Seruppu Size 7,Dramas,drama_viewer,5.465,0.3782
The Devil Next Door,Other,family_viewer,5.282,0.4693
100 Things to do Before High School,Other,action_viewer,5.282,0.4576
A Fairly Odd Summer,Children & Family Movies,action_viewer,5.38,0.3071
Bella and the Bulldogs,Other,family_viewer,5.282,0.4693
Big Time Movie,Children & Family Movies,action_viewer,5.38,0.3071
Escape from Mr. Lemoncello’s Library,Children & Family Movies,action_viewer,5.38,0.3071
Darwin’s Game,Other,drama_viewer,5.282,0.4587
Hey Arnold! The Jungle Movie,Children & Family Movies,action_viewer,5.38,0.3071
Jinxed,Children & Family Movies,action_viewer,5.38,0.3071
LEGENDS OF THE HIDDEN TEMPLE,Children & Family Movies,action_viewer,5.38,0.3071
"Liar, Liar, Vampire",Children & Family Movies,action_viewer,5.38,0.3071
The Boy Who Cried Werewolf,Children & Family Movies,action_viewer,5.38,0.3071
The Massively Mixed-Up Middle School Mystery,Children & Family Movies,action_viewer,5.38,0.3071
Victorious,Other,family_viewer,5.282,0.4693
A Remarkable Tale,Comedies,drama_viewer,5.241,0.4433
A Year In Space,Other,family_viewer,5.282,0.4693
Ad Vitam,Other,drama_viewer,5.282,0.4587
Deep Blue Sea,Action & Adventure,action_viewer,5.498,0.2998
American Son,Dramas,action_viewer,5.465,0.3221
Billy on the Street,International Movies,drama_viewer,5.472,0.2976
Christmas in the Heartland,Dramas,action_viewer,5.465,0.3221
Christmas Survival,Comedies,drama_viewer,5.241,0.4433
CLANNAD,Other,drama_viewer,5.282,0.4587
Drive,Action & Adventure,action_viewer,5.498,0.3519
Fire in Paradise,Documentaries,action_viewer,5.408,0.4576
Haikyu!!,Other,drama_viewer,5.282,0.4587
Holiday in the Wild,Children & Family Movies,action_viewer,5.38,0.3071
Holly Star,Children & Family Movies,action_viewer,5.38,0.3071
Ferris Bueller's Day Off,Other,action_viewer,5.282,0.4576
"Love, Chunibyo & Other Delusions!",Other,drama_viewer,5.282,0.4587
Maid-Sama!,Other,drama_viewer,5.282,0.4587
Mobile Suit Gundam: Iron-Blooded Orphans,Other,drama_viewer,5.282,0.4587
Queer Eye: We're in Japan!,International Movies,drama_viewer,5.472,0.2976
Santa Girl,Children & Family Movies,action_viewer,5.38,0.3071
The Boulet Brothers Dragula,Other,family_viewer,5.282,0.4693
The Deep,Other,drama_viewer,5.282,0.4587
The House of Flowers Presents: The Funeral,Other,drama_viewer,5.282,0.4623
The King,Dramas,drama_viewer,5.465,0.3782
The Man Without Gravity,Dramas,drama_viewer,5.465,0.3782
Five Feet Apart,Dramas,action_viewer,5.465,0.3221
The Old Thieves: The Legend of Artegios,Documentaries,drama_viewer,5.408,0.4623
True: Grabbleapple Harvest,Children & Family Movies,action_viewer,5.38,0.3029
Vientos de agua,International Movies,drama_viewer,5.472,0.2642
We Are the Wave,International Movies,drama_viewer,5.472,0.2642
Zoé: Panoramas,Documentaries,drama_viewer,5.408,0.4623
Grego Rossello: Disculpe las molestias,Other,drama_viewer,5.282,0.4623
KENGAN ASHURA,Other,family_viewer,5.282,0.4693
Nowhere Man,Other,drama_viewer,5.282,0.4587
Sleepless Society: Bedtime Wishes,Other,drama_viewer,5.282,0.4587
"Bring It On, Ghost",International Movies,drama_viewer,5.472,0.2642
Freedomland,Dramas,action_viewer,5.465,0.3221
Mehandi Circus,Dramas,drama_viewer,5.465,0.3782
Tomorrow with You,International Movies,drama_viewer,5.472,0.2642
Tunnel,Other,drama_viewer,5.282,0.4587
Arsenio Hall: Smart & Classy,Other,action_viewer,5.282,0.4576
Shine On with Reese,Other,family_viewer,5.282,0.4693
The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,Documentaries,action_viewer,5.408,0.4576
A 3 Minute Hug,Documentaries,action_viewer,5.408,0.4576
Little Miss Sumo,Documentaries,drama_viewer,5.408,0.4623
"Wait, My Youth",International Movies,drama_viewer,5.472,0.2642
A Little Thing Called First Love,International Movies,drama_viewer,5.472,0.2642
Friday Night Lights,Dramas,drama_viewer,5.465,0.4022
BoJack Horseman,Comedies,drama_viewer,5.241,0.3829
Brotherhood,Other,drama_viewer,5.282,0.4587
Consequences,Dramas,drama_viewer,5.465,0.3782
Dolemite Is My Name,Comedies,drama_viewer,5.241,0.3591
Drug Squad: Costa del Sol,Other,drama_viewer,5.282,0.4587
It Takes a Lunatic,Documentaries,action_viewer,5.408,0.4576
Monzón: A Knockout Blow,Other,drama_viewer,5.282,0.4587
My Next Guest with David Letterman and Shah Rukh Khan,International Movies,drama_viewer,5.472,0.3047
Nailed It! France,International Movies,drama_viewer,5.472,0.2642
Nailed It! Spain,International Movies,drama_viewer,5.472,0.2642
Good Luck Chuck,Comedies,drama_viewer,5.241,0.3591
Rattlesnake,Other,action_viewer,5.282,0.4576
The Awakening of Motti Wolkenbruch,Comedies,drama_viewer,5.241,0.4433
The Untamed,International Movies,drama_viewer,5.472,0.2642
Daybreak,Other,family_viewer,5.282,0.4693
Echo in the Canyon,Documentaries,action_viewer,5.408,0.4576
Revenge of the Pontianak,Other,drama_viewer,5.282,0.4623
"Breakfast, Lunch & Dinner",Other,family_viewer,5.282,0.4693
Dancing with the Birds,Documentaries,action_viewer,5.408,0.4576
Master Z: The Ip Man Legacy,Action & Adventure,action_viewer,5.498,0.3519
Jenny Slate: Stage Fright,Documentaries,action_viewer,5.408,0.4576
Hunter X Hunter (2011),Other,drama_viewer,5.282,0.4587
Free Fire,Action & Adventure,action_viewer,5.498,0.3519
Little Singham: Kaal Ki Tabaahi,Children & Family Movies,action_viewer,5.38,0.3029
The Command,Dramas,action_viewer,5.465,0.3221
10 Days in Sun City,Comedies,drama_viewer,5.241,0.4433
"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",Other,drama_viewer,5.282,0.4587
ChuChuTV Bedtime Stories & Moral Stories for Kids (English),Children & Family Movies,action_viewer,5.38,0.3029
ChuChuTV Bedtime Stories & Moral Stories for Kids (Hindi),Children & Family Movies,action_viewer,5.38,0.3029
ChuChuTV Surprise Eggs Learning Videos (English),Children & Family Movies,action_viewer,5.38,0.3029
ChuChuTV Surprise Eggs Learning Videos (Hindi),Children & Family Movies,action_viewer,5.38,0.3029
Eli,Other,action_viewer,5.282,0.4576
Squid Game,International Movies,drama_viewer,5.472,0.2642
I missed you: Director's Cut,Dramas,drama_viewer,5.465,0.3782
In My Country,Dramas,drama_viewer,5.465,0.3782
Interior Design Masters,Other,drama_viewer,5.282,0.4587
Little Baby Bum: Nursery Rhyme Friends,Other,drama_viewer,5.282,0.4587
"Love, Surreal and Odd",Comedies,drama_viewer,5.241,0.4433
Mighty Little Bheem: Diwali,Other,drama_viewer,5.282,0.4587
MONKART,Other,drama_viewer,5.282,0.4587
Seventeen,Comedies,drama_viewer,5.241,0.4433
Spirit Riding Free: Pony Tales,Other,family_viewer,5.282,0.4693
Tatu,Action & Adventure,action_viewer,5.498,0.3519
Tell Me Who I Am,Documentaries,drama_viewer,5.408,0.4623
Inception,Action & Adventure,action_viewer,5.498,0.2998
The Laundromat,Comedies,drama_viewer,5.241,0.3591
Toon,International Movies,drama_viewer,5.472,0.2642
Up North,Dramas,drama_viewer,5.465,0.3782
Upstarts,Comedies,drama_viewer,5.241,0.4433
Verses of Love 2,Dramas,drama_viewer,5.465,0.3782
Chosen,Other,drama_viewer,5.282,0.4587
THE UNLISTED,Other,drama_viewer,5.282,0.4587
Another Miss Oh,International Movies,drama_viewer,5.472,0.2642
Ghosts of Sugar Land,Documentaries,action_viewer,5.408,0.4576
League of Legends Origins,Documentaries,action_viewer,5.408,0.4576
Magnolia,Dramas,action_viewer,5.465,0.3221
Park Na-rae: Glamour Warning,Other,drama_viewer,5.282,0.4623
Second 20s,International Movies,drama_viewer,5.472,0.2642
Sinister 2,Other,action_viewer,5.282,0.4576
The Game Changers,Documentaries,action_viewer,5.408,0.4576
Black Money Love,Other,drama_viewer,5.282,0.4587
"Martin Matte: La vie, la mort...eh la la..!",Other,drama_viewer,5.282,0.4623
Street Flow,Dramas,drama_viewer,5.465,0.3782
The Lies Within,Other,drama_viewer,5.282,0.4587
Bygones Be Bygones,Comedies,drama_viewer,5.241,0.4433
El Camino: A Breaking Bad Movie,Dramas,action_viewer,5.465,0.3221
Major Payne,Comedies,drama_viewer,5.241,0.3591
Fractured,Thrillers,action_viewer,5.332,0.452
Insatiable,Comedies,drama_viewer,5.241,0.3829
The Bling Lagosians,Dramas,drama_viewer,5.465,0.3782
The Forest of Love,Dramas,drama_viewer,5.465,0.3782
The Hook Up Plan,International Movies,drama_viewer,5.472,0.2642
The Influence,Other,drama_viewer,5.282,0.4623
Beyblade Burst Turbo,Other,drama_viewer,5.282,0.4587
GEN HOSHINO STADIUM TOUR “POP VIRUS”,International Movies,drama_viewer,5.472,0.3047
Ultramarine Magmell,Other,drama_viewer,5.282,0.4587
After,Dramas,action_viewer,5.465,0.3221
My Girl,Dramas,action_viewer,5.465,0.3221
Home Is Where the Killer Is,Dramas,action_viewer,5.465,0.3221
Rhythm + Flow,Other,family_viewer,5.282,0.4693
Deon Cole: Cole Hearted,Other,action_viewer,5.282,0.4576
The Spooky Tale of Captain Underpants Hack-a-ween,Children & Family Movies,action_viewer,5.38,0.3071
Love for Sale,Dramas,drama_viewer,5.465,0.3782
Legend Quest: Masters of Myth,Other,drama_viewer,5.282,0.4587
My Country: The New Age,International Movies,drama_viewer,5.472,0.2642
Noblemen,Dramas,drama_viewer,5.465,0.3782
A Plastic Ocean,Documentaries,drama_viewer,5.408,0.4623
Brother in Love,Comedies,drama_viewer,5.241,0.4433
My Girl 2,Children & Family Movies,action_viewer,5.38,0.3071
Creeped Out,Other,drama_viewer,5.282,0.4587
In the Tall Grass,Other,action_viewer,5.282,0.4576
Kids on the Block,Children & Family Movies,action_viewer,5.38,0.3029
Peaky Blinders,Other,drama_viewer,5.282,0.4587
Raising Dion,Other,family_viewer,5.282,0.4693
Rotten,Other,family_viewer,5.282,0.4693
Super Monsters,Other,drama_viewer,5.282,0.4587
Super Monsters: Vida's First Halloween,Children & Family Movies,action_viewer,5.38,0.3071
Seis Manos,Other,family_viewer,5.282,0.4693
Living Undocumented,Other,family_viewer,5.282,0.4693
Open Season: Scared Silly,Children & Family Movies,action_viewer,5.38,0.3071
Ready to Mingle,Comedies,drama_viewer,5.241,0.4433
Salam - The First ****** Nobel Laureate,Documentaries,action_viewer,5.408,0.4576
Cheese in the Trap,International Movies,drama_viewer,5.472,0.2642
Chicago Typewriter,International Movies,drama_viewer,5.472,0.2642
College Romance,International Movies,drama_viewer,5.472,0.2642
Engineering Girls,International Movies,drama_viewer,5.472,0.2642
First Kiss,Dramas,drama_viewer,5.465,0.3782
Girls Hostel,International Movies,drama_viewer,5.472,0.2642
Inmates,International Movies,drama_viewer,5.472,0.2642
Limitless,Documentaries,drama_viewer,5.408,0.4623
Pineapple Express,Action & Adventure,action_viewer,5.498,0.2998
Little Baby Bum: Go Buster,Children & Family Movies,action_viewer,5.38,0.3029
Miniforce X,Other,drama_viewer,5.282,0.4587
Nikki Glaser: Bangin’,Other,action_viewer,5.282,0.4576
Rugrats in Paris: The Movie,Children & Family Movies,action_viewer,5.38,0.3071
The K2,International Movies,drama_viewer,5.472,0.2642
The Liar and His Lover,International Movies,drama_viewer,5.472,0.2642
The Rugrats Movie,Children & Family Movies,action_viewer,5.38,0.3071
The Squid and the Whale,Comedies,drama_viewer,5.241,0.3591
Gotham,Other,family_viewer,5.282,0.4693
Mo Gilligan: Momentum,Other,drama_viewer,5.282,0.4623
Planet 51,Children & Family Movies,action_viewer,5.38,0.3071
Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,Documentaries,drama_viewer,5.408,0.4623
TUNA GIRL,Dramas,drama_viewer,5.465,0.3782
Bard of Blood,International Movies,drama_viewer,5.472,0.2642
Deliha 2,Comedies,drama_viewer,5.241,0.4433
El Marginal,Other,drama_viewer,5.282,0.4587
In the Shadow of the Moon,Dramas,action_viewer,5.465,0.3221
Sturgill Simpson Presents Sound & Fury,Other,action_viewer,5.282,0.4576
Malaal,Dramas,drama_viewer,5.465,0.3782
The Grandmaster,Action & Adventure,action_viewer,5.498,0.3519
The Inmate,Other,drama_viewer,5.282,0.4587
Poms,Comedies,drama_viewer,5.241,0.3591
Abstract: The Art of Design,Other,family_viewer,5.282,0.4693
Birders,Documentaries,action_viewer,5.408,0.4576
Glitch,International Movies,drama_viewer,5.472,0.2642
Oh! Baby (Malayalam),Comedies,drama_viewer,5.241,0.4433
Oh! Baby (Tamil),Comedies,drama_viewer,5.241,0.4433
Inside Man: Most Wanted,Action & Adventure,action_viewer,5.498,0.2998
Jeff Dunham: Beside Himself,Other,action_viewer,5.282,0.4576
Manmadhudu 2,Comedies,drama_viewer,5.241,0.4433
Under the Eiffel Tower,Comedies,drama_viewer,5.241,0.3591
Do Paise Ki Dhoop Chaar Aane Ki Baarish,Dramas,drama_viewer,5.465,0.3782
Tayo and Little Wizards,Other,drama_viewer,5.282,0.4587
Seabiscuit,Dramas,action_viewer,5.465,0.3221
Vagabond,International Movies,drama_viewer,5.472,0.2642
Between Two Ferns: The Movie,Comedies,drama_viewer,5.241,0.3591
Criminal: France,Other,drama_viewer,5.282,0.4587
Criminal: Germany,Other,drama_viewer,5.282,0.4587
Criminal: Spain,Other,drama_viewer,5.282,0.4587
Fastest Car,Other,family_viewer,5.282,0.4693
Inside Bill's Brain: Decoding Bill Gates,Other,family_viewer,5.282,0.4693
The Hockey Girls,International Movies,drama_viewer,5.472,0.2642
Travel Mates 2,Comedies,drama_viewer,5.241,0.4433
True: Tricky Treat Day,Children & Family Movies,action_viewer,5.38,0.3029
Space Cowboys,Action & Adventure,action_viewer,5.498,0.2998
Kabir Singh,Dramas,drama_viewer,5.465,0.3782
When the Camellia Blooms,International Movies,drama_viewer,5.472,0.2642
Avengement,Action & Adventure,action_viewer,5.498,0.3519
Sebastian Maniscalco: What's Wrong with People?,Other,action_viewer,5.282,0.4576
Los Tigres del Norte at Folsom Prison,Documentaries,action_viewer,5.408,0.4576
Steal a Pencil for Me,Documentaries,action_viewer,5.408,0.4576
Surviving R. Kelly,Other,family_viewer,5.282,0.4693
Oh! Baby,Comedies,drama_viewer,5.241,0.4433
The Crystal Calls Making the Dark Crystal: Age of Resistance,Documentaries,action_viewer,5.408,0.4576
"Hello, Privilege. It's Me, Chelsea",Documentaries,action_viewer,5.408,0.4576
Team America: World Police,Action & Adventure,action_viewer,5.498,0.2998
Kabaneri of the Iron Fortress: The Battle of Unato,Other,drama_viewer,5.282,0.4587
Locked on You,Comedies,drama_viewer,5.241,0.4433
Marianne,International Movies,drama_viewer,5.472,0.2642
Shanghai Fortress,Dramas,drama_viewer,5.465,0.3782
Tall Girl,Children & Family Movies,action_viewer,5.38,0.3071
Top Boy,Other,drama_viewer,5.282,0.4587
